product_id,line_id,weight,length,thickness,temperature,vibration,humidity,shift,is_defect
PRD-007,Line Beta,42.895,48.757,16.632,50.818,2.987,23.831,1,0
PRD-007,Line Beta,23.331,110.509,6.008,71.71,6.882,33.313,1,0
PRD-009,Line Alpha,46.522,46.648,17.725,91.11,1.94,54.315,3,1
PRD-010,Line Beta,15.101,81.315,11.924,49.979,2.713,66.091,1,0
PRD-015,Line Gamma,37.953,91.939,7.803,27.495,3.437,30.271,1,0
PRD-013,Line Beta,56.389,50.76,3.193,27.147,3.253,26.163,3,0
PRD-007,Line Alpha,44.04,39.718,2.251,23.701,4.012,24.544,1,1
PRD-013,Line Gamma,41.268,77.133,17.005,59.901,1.62,52.853,3,0
PRD-012,Line Beta,39.284,83.512,16.163,20.499,1.795,30.194,3,0
PRD-011,Line Alpha,15.655,75.469,7.444,39.842,6.86,77.975,3,0
PRD-005,Line Alpha,36.344,51.985,5.076,60.557,6.0,31.484,3,0
PRD-009,Line Gamma,42.192,26.619,16.61,61.486,4.307,71.701,2,0
PRD-014,Line Gamma,27.434,86.817,10.105,28.182,2.553,83.704,2,0
PRD-013,Line Beta,20.721,18.556,5.095,29.785,6.968,34.602,1,0
PRD-010,Line Alpha,55.598,106.546,5.633,21.855,2.163,86.824,2,0
PRD-020,Line Gamma,49.166,93.572,15.103,30.061,6.053,63.558,2,0
PRD-010,Line Gamma,27.495,118.189,5.235,66.556,2.975,62.917,3,0
PRD-017,Line Gamma,28.395,104.427,6.944,81.242,2.451,72.898,3,1
PRD-001,Line Beta,17.836,111.739,6.4,62.812,7.127,25.167,3,0
PRD-017,Line Beta,16.63,25.692,17.41,40.847,5.511,67.988,2,1
PRD-006,Line Alpha,28.439,106.728,7.73,25.672,7.08,74.741,1,1
PRD-007,Line Gamma,44.957,49.886,14.804,63.105,2.443,81.962,2,0
PRD-015,Line Beta,22.577,95.788,14.355,36.828,4.766,70.178,1,0
PRD-011,Line Alpha,54.357,92.393,17.956,71.027,2.094,62.822,3,0
PRD-004,Line Beta,47.928,48.223,8.602,82.201,3.004,84.887,1,1
PRD-002,Line Gamma,12.599,18.884,4.236,61.906,6.688,58.842,3,0
PRD-016,Line Beta,49.834,37.45,12.703,54.041,3.071,76.347,1,0
PRD-009,Line Beta,57.526,24.559,5.518,43.907,2.674,49.504,1,0
PRD-018,Line Alpha,18.684,50.219,3.826,56.926,0.839,80.438,2,0
PRD-015,Line Beta,48.3,39.149,9.976,85.954,4.519,74.91,2,1
PRD-020,Line Beta,19.466,109.295,9.981,25.934,1.992,34.462,1,0
PRD-019,Line Gamma,33.57,76.87,15.53,52.951,4.526,87.896,1,0
PRD-006,Line Beta,39.614,60.704,4.463,80.533,5.532,31.806,3,1
PRD-020,Line Alpha,54.5,20.886,12.721,26.55,3.859,72.52,1,0
PRD-004,Line Beta,30.375,74.31,17.079,69.948,3.816,66.375,1,0
PRD-014,Line Beta,13.831,112.066,14.311,28.004,3.412,44.6,1,0
PRD-020,Line Beta,50.012,69.557,4.071,64.072,5.257,39.259,2,1
PRD-005,Line Gamma,43.576,81.194,6.336,31.384,6.714,79.712,1,0
PRD-001,Line Alpha,35.735,65.162,5.615,28.076,3.083,21.704,2,0
PRD-011,Line Beta,13.902,90.771,3.732,79.512,2.694,63.929,1,1
PRD-019,Line Beta,19.855,37.532,9.04,32.916,3.466,29.69,2,0
PRD-012,Line Alpha,54.019,80.52,6.741,81.63,1.906,48.635,2,1
PRD-002,Line Alpha,31.785,35.925,10.911,49.891,6.419,86.635,1,0
PRD-011,Line Alpha,42.346,112.474,3.783,61.538,6.092,73.28,1,0
PRD-010,Line Beta,14.618,35.528,15.051,72.731,5.777,75.124,1,0
PRD-009,Line Beta,29.397,35.36,6.822,81.87,5.216,86.735,3,1
PRD-020,Line Alpha,21.524,22.043,8.961,50.715,0.67,36.047,1,0
PRD-011,Line Alpha,34.853,102.023,2.141,70.12,4.129,52.451,3,0
PRD-014,Line Gamma,56.974,91.382,13.65,70.286,3.967,74.09,1,1
PRD-012,Line Alpha,51.902,26.219,3.237,50.273,6.359,59.999,1,1
PRD-011,Line Gamma,49.91,19.936,17.223,58.213,2.049,21.883,2,0
PRD-017,Line Gamma,27.082,62.885,6.405,60.219,1.931,79.081,2,0
PRD-012,Line Gamma,48.101,47.582,10.039,45.629,6.968,71.019,1,0
PRD-015,Line Alpha,23.925,81.745,4.915,88.85,5.516,42.843,2,1
PRD-020,Line Beta,35.961,28.755,4.476,36.074,3.893,28.608,3,1
PRD-006,Line Gamma,40.9,104.552,7.531,25.624,4.613,77.199,2,0
PRD-003,Line Beta,44.967,114.226,12.257,77.143,1.774,73.621,3,0
PRD-002,Line Beta,30.49,41.913,8.921,78.397,3.693,80.82,2,0
PRD-013,Line Beta,12.527,113.105,2.364,38.331,3.602,78.308,1,0
PRD-013,Line Alpha,38.65,113.614,17.691,63.701,2.554,32.589,3,0
PRD-018,Line Gamma,25.221,77.479,10.488,41.892,0.575,42.119,3,0
PRD-015,Line Alpha,32.984,85.082,7.323,66.725,1.673,66.088,1,0
PRD-019,Line Alpha,24.788,22.536,16.436,73.57,5.686,73.999,2,0
PRD-015,Line Beta,45.713,76.463,4.386,23.135,6.382,58.192,2,0
PRD-013,Line Gamma,43.977,59.784,7.983,54.725,2.244,65.87,2,0
PRD-019,Line Alpha,46.57,53.058,10.156,30.066,4.056,83.467,2,0
PRD-016,Line Alpha,45.393,52.018,14.145,54.194,5.563,39.095,2,0
PRD-011,Line Alpha,35.058,29.118,6.276,89.893,1.236,43.372,2,1
PRD-018,Line Alpha,16.461,72.574,13.915,33.638,1.647,36.939,1,0
PRD-011,Line Beta,46.993,88.952,3.801,41.182,1.647,48.097,3,0
PRD-014,Line Gamma,41.383,115.402,6.778,26.88,5.643,89.119,2,0
PRD-020,Line Beta,55.192,77.287,9.217,40.892,3.776,29.378,3,0
PRD-008,Line Beta,53.161,63.621,3.021,67.83,0.776,78.361,1,0
PRD-005,Line Beta,24.833,86.787,16.253,77.959,3.464,33.112,1,0
PRD-020,Line Beta,44.082,98.617,17.711,59.3,0.979,86.473,1,0
PRD-001,Line Beta,55.478,90.944,4.697,79.045,5.817,58.985,3,1
PRD-004,Line Beta,31.525,71.474,2.466,52.54,5.982,77.802,3,0
PRD-008,Line Gamma,42.924,30.891,5.104,62.884,3.528,31.748,2,0
PRD-019,Line Alpha,35.487,90.29,6.04,79.134,0.776,56.919,2,0
PRD-020,Line Gamma,29.598,19.82,2.55,38.545,2.239,62.01,2,1
PRD-007,Line Alpha,26.819,55.305,13.688,29.253,5.274,24.1,1,0
PRD-002,Line Alpha,43.332,72.219,2.11,91.494,6.752,62.243,3,1
PRD-010,Line Gamma,17.588,114.889,5.08,48.554,2.54,84.267,1,1
PRD-017,Line Alpha,27.663,115.807,11.807,23.328,4.818,49.374,3,0
PRD-003,Line Alpha,30.289,97.743,15.823,67.913,2.09,29.657,3,0
PRD-017,Line Beta,35.368,56.593,17.49,61.941,6.427,60.85,1,0
PRD-013,Line Alpha,32.053,34.974,14.511,39.408,0.669,27.048,2,0
PRD-007,Line Gamma,39.389,28.204,6.469,84.893,1.082,28.652,3,1
PRD-004,Line Alpha,55.564,32.615,12.526,89.931,1.29,34.89,2,1
PRD-017,Line Beta,40.878,36.065,17.01,31.907,5.476,66.24,3,0
PRD-003,Line Beta,53.48,63.972,5.645,41.781,6.04,29.923,3,0
PRD-009,Line Alpha,17.548,48.091,9.865,29.341,5.162,45.124,1,0
PRD-012,Line Alpha,28.682,43.751,10.961,45.649,1.948,72.031,2,0
PRD-012,Line Alpha,30.575,117.705,10.614,87.085,3.758,51.803,2,0
PRD-015,Line Gamma,39.549,20.3,15.737,82.501,3.002,74.556,2,1
PRD-007,Line Gamma,49.488,17.914,3.206,90.241,2.395,79.757,3,1
PRD-009,Line Alpha,15.024,92.559,9.883,22.564,4.131,56.586,2,0
PRD-019,Line Beta,29.878,35.843,13.134,39.977,6.74,38.385,2,0
PRD-019,Line Alpha,25.307,25.64,14.419,60.149,4.177,38.123,3,0
PRD-003,Line Gamma,30.166,54.286,2.467,24.77,1.49,89.584,2,1
PRD-010,Line Alpha,50.456,32.262,15.556,71.011,6.401,27.582,1,0
PRD-004,Line Beta,18.841,15.33,11.415,28.537,4.284,44.236,2,0
PRD-011,Line Beta,49.592,91.949,5.183,40.705,3.665,86.811,3,0
PRD-016,Line Alpha,20.326,107.912,15.813,68.148,3.63,53.394,3,1
PRD-014,Line Beta,35.69,67.873,5.173,51.041,1.763,47.978,1,0
PRD-017,Line Beta,54.872,104.253,4.936,55.481,3.239,34.478,2,0
PRD-011,Line Beta,46.383,92.29,11.484,84.663,6.563,32.431,3,0
PRD-011,Line Gamma,55.97,71.957,8.397,60.019,5.33,27.174,2,1
PRD-006,Line Alpha,26.003,17.758,17.076,30.257,1.023,83.251,3,0
PRD-002,Line Alpha,27.522,116.218,10.116,58.8,5.308,67.192,3,0
PRD-002,Line Alpha,32.296,84.387,2.092,92.329,2.508,57.885,1,1
PRD-016,Line Beta,45.0,52.916,15.873,21.364,4.264,79.58,1,0
PRD-014,Line Beta,14.109,112.086,8.855,93.92,6.181,57.948,3,1
PRD-017,Line Alpha,21.384,105.344,14.107,83.834,2.358,76.79,1,0
PRD-015,Line Beta,49.9,53.273,11.042,71.696,2.95,60.403,1,0
PRD-007,Line Beta,24.757,107.205,7.885,53.44,4.05,32.284,2,0
PRD-017,Line Beta,26.164,70.401,9.013,34.312,1.485,73.543,3,0
PRD-005,Line Gamma,50.375,66.392,6.856,78.987,2.116,57.584,1,0
PRD-019,Line Beta,20.892,114.942,3.777,36.914,1.924,45.696,2,0
PRD-020,Line Beta,27.901,30.927,13.338,64.083,2.519,61.502,2,0
PRD-008,Line Gamma,34.988,26.637,16.555,24.751,4.567,37.456,3,0
PRD-014,Line Beta,27.959,71.718,10.065,54.24,0.749,85.962,1,1
PRD-017,Line Beta,26.493,103.116,2.951,78.863,4.995,79.502,2,1
PRD-010,Line Gamma,31.547,79.355,10.93,66.339,3.151,73.985,3,0
PRD-003,Line Beta,18.902,61.846,8.07,31.697,3.837,85.447,3,0
PRD-004,Line Gamma,52.413,102.129,8.661,93.364,4.967,85.186,1,0
PRD-003,Line Alpha,32.254,43.812,2.386,88.741,2.556,33.833,3,1
PRD-001,Line Gamma,30.697,31.033,12.508,60.653,5.968,20.568,1,0
PRD-002,Line Gamma,15.759,104.183,14.385,38.535,5.723,22.363,1,0
PRD-010,Line Gamma,42.966,107.142,10.899,46.978,0.819,20.069,3,0
PRD-012,Line Gamma,45.839,32.84,7.363,24.519,1.297,84.658,1,1
PRD-012,Line Beta,33.766,80.886,5.153,79.152,4.527,23.04,3,0
PRD-015,Line Alpha,24.906,49.61,12.155,90.287,5.662,32.434,1,0
PRD-007,Line Gamma,13.238,53.206,13.305,60.537,6.499,67.817,1,0
PRD-001,Line Alpha,49.99,52.216,7.299,66.065,4.389,73.669,2,0
PRD-002,Line Gamma,49.137,64.173,3.957,68.299,5.329,20.564,1,0
PRD-012,Line Gamma,39.667,44.895,8.73,49.256,6.242,84.3,3,0
PRD-008,Line Alpha,54.024,114.477,13.935,45.092,0.925,46.063,3,0
PRD-015,Line Beta,17.141,56.012,11.786,70.276,0.944,77.824,3,0
PRD-011,Line Alpha,21.73,43.535,3.492,22.348,1.945,48.288,3,0
PRD-007,Line Gamma,40.605,119.718,13.005,69.955,5.634,73.618,2,0
PRD-013,Line Alpha,29.051,118.861,8.046,57.322,0.886,52.188,1,0
PRD-008,Line Gamma,54.205,105.532,4.551,78.578,3.563,27.318,3,1
PRD-010,Line Beta,15.684,105.495,9.007,20.534,0.685,64.17,2,0
PRD-020,Line Alpha,29.828,27.027,5.049,82.955,6.372,54.123,2,1
PRD-006,Line Gamma,41.135,98.868,9.349,72.569,1.579,30.922,1,0
PRD-016,Line Beta,24.597,50.997,4.799,31.04,3.463,37.183,1,0
PRD-004,Line Alpha,56.613,27.352,4.166,41.053,1.141,40.105,2,0
PRD-014,Line Beta,16.211,102.691,2.242,72.032,3.362,49.047,1,0
PRD-011,Line Beta,30.31,32.323,10.543,71.69,1.313,82.819,1,0
PRD-006,Line Gamma,46.146,63.435,17.958,48.563,3.465,77.408,3,0
PRD-012,Line Gamma,52.746,85.101,2.757,93.259,1.817,44.456,1,1
PRD-017,Line Gamma,30.274,86.979,14.44,33.93,5.728,79.609,3,1
PRD-012,Line Beta,32.342,64.648,16.178,25.361,6.834,28.964,3,0
PRD-008,Line Alpha,34.009,48.508,6.34,51.506,5.049,62.201,2,0
PRD-007,Line Beta,45.607,118.136,2.453,26.117,4.156,22.024,2,0
PRD-004,Line Beta,51.706,47.61,12.081,45.798,1.301,33.983,2,0
PRD-006,Line Gamma,48.413,88.382,6.378,60.53,1.624,49.503,1,0
PRD-014,Line Alpha,51.412,15.584,15.109,26.617,2.922,52.267,1,0
PRD-019,Line Beta,54.065,32.397,9.066,76.14,1.441,71.573,1,0
PRD-010,Line Gamma,18.885,82.641,9.966,88.294,1.036,37.26,2,1
PRD-002,Line Beta,27.955,96.295,2.52,64.702,2.674,62.023,3,0
PRD-002,Line Gamma,23.035,71.587,6.621,56.755,0.755,78.857,2,0
PRD-020,Line Gamma,41.037,93.554,3.188,54.651,0.626,39.999,2,0
PRD-003,Line Beta,55.161,54.423,10.884,35.85,2.301,35.282,3,0
PRD-020,Line Alpha,44.95,40.978,10.662,85.083,4.898,61.971,2,1
PRD-001,Line Gamma,12.464,16.081,8.546,50.73,3.629,68.094,2,0
PRD-016,Line Gamma,40.938,56.73,4.56,23.765,3.563,26.804,1,0
PRD-003,Line Beta,44.777,56.594,4.043,32.483,5.283,82.542,1,0
PRD-017,Line Alpha,52.037,85.759,7.621,91.268,3.642,64.089,3,0
PRD-013,Line Alpha,16.664,17.76,4.922,32.409,4.044,88.807,2,0
PRD-011,Line Beta,35.548,43.348,11.729,50.236,2.899,69.979,1,0
PRD-002,Line Alpha,25.447,48.005,12.985,51.673,1.57,39.947,1,0
PRD-015,Line Alpha,39.37,78.603,4.01,29.095,0.663,77.49,2,0
PRD-002,Line Alpha,46.379,68.209,12.523,63.539,0.655,36.1,2,0
PRD-012,Line Alpha,44.364,64.913,17.286,49.055,3.005,70.187,1,0
PRD-003,Line Beta,19.243,38.243,4.985,60.048,2.028,89.917,1,0
PRD-011,Line Gamma,43.405,52.511,14.253,23.641,4.136,24.75,3,0
PRD-016,Line Beta,13.047,95.397,10.799,21.442,2.964,67.947,2,0
PRD-008,Line Beta,49.973,73.685,15.404,90.903,1.432,39.436,2,0
PRD-014,Line Beta,46.314,76.959,16.17,71.623,2.02,72.491,3,0
PRD-011,Line Alpha,28.211,116.481,4.905,44.221,5.848,83.862,1,0
PRD-012,Line Gamma,49.087,119.403,10.105,69.226,2.876,81.789,1,0
PRD-009,Line Gamma,44.639,25.086,11.309,54.115,4.387,54.886,2,0
PRD-001,Line Alpha,15.418,15.945,16.541,57.696,1.506,58.05,3,0
PRD-010,Line Beta,41.28,78.148,2.09,87.315,5.415,75.205,2,0
PRD-009,Line Gamma,22.86,109.533,9.543,21.73,4.365,26.933,1,0
PRD-019,Line Gamma,28.932,104.731,11.998,35.983,1.024,48.873,2,0
PRD-003,Line Gamma,24.213,111.502,3.592,54.516,3.881,77.723,2,0
PRD-005,Line Beta,14.717,56.532,6.042,22.571,1.999,58.543,1,1
PRD-020,Line Beta,23.952,61.902,16.23,47.296,4.609,88.421,1,0
PRD-016,Line Gamma,33.492,105.899,3.423,42.387,3.4,71.325,3,1
PRD-008,Line Alpha,12.447,114.836,4.673,56.207,5.689,45.509,3,0
PRD-005,Line Alpha,12.523,82.129,9.723,53.826,2.42,55.979,1,0
PRD-005,Line Beta,34.69,18.659,4.501,85.135,4.243,65.967,1,0
PRD-018,Line Beta,21.544,109.846,10.4,85.536,4.53,57.825,1,0
PRD-019,Line Alpha,48.211,41.594,10.637,65.597,3.251,41.398,1,0
PRD-005,Line Alpha,37.889,23.009,4.77,34.116,2.703,34.984,1,0
PRD-012,Line Gamma,56.053,77.742,9.771,22.282,5.884,55.605,1,0
PRD-003,Line Beta,22.598,104.398,11.162,28.775,6.843,56.056,3,0
PRD-006,Line Beta,45.403,106.625,13.414,68.667,1.992,72.767,3,0
PRD-007,Line Alpha,18.763,68.041,12.675,70.745,5.976,56.8,3,0
PRD-009,Line Beta,52.256,18.371,15.121,88.995,6.211,41.403,2,1
PRD-014,Line Gamma,40.059,59.378,5.607,84.557,4.553,83.01,3,0
PRD-013,Line Gamma,52.815,27.653,5.081,88.212,2.25,55.443,1,0
PRD-010,Line Gamma,44.631,46.108,4.801,80.847,2.268,31.636,1,0
PRD-007,Line Gamma,39.135,58.484,9.746,80.518,1.808,59.96,2,0
PRD-006,Line Beta,14.605,18.916,9.515,44.72,5.788,55.108,2,0
PRD-008,Line Alpha,57.741,41.28,8.738,84.804,6.393,73.957,2,0
PRD-002,Line Beta,26.766,40.568,2.497,36.257,2.465,82.191,1,0
PRD-020,Line Gamma,49.725,95.485,9.867,78.21,4.222,44.184,3,0
PRD-007,Line Gamma,18.459,18.345,11.617,94.275,5.486,52.142,2,1
PRD-009,Line Alpha,18.237,28.479,13.736,47.666,6.059,63.568,2,0
PRD-013,Line Alpha,14.347,110.555,5.05,75.528,2.933,78.15,2,0
PRD-002,Line Alpha,20.682,95.595,16.376,76.944,4.919,61.084,1,0
PRD-001,Line Alpha,12.041,97.475,11.333,83.3,3.418,65.977,2,0
PRD-002,Line Beta,18.628,47.957,4.8,26.721,3.473,50.795,2,0
PRD-005,Line Alpha,21.955,66.874,2.587,30.987,2.9,53.312,1,0
PRD-014,Line Beta,54.69,89.488,9.346,62.991,3.844,20.088,3,0
PRD-006,Line Alpha,28.721,59.58,4.23,73.506,7.089,37.046,3,1
PRD-013,Line Beta,18.878,81.655,11.516,56.219,1.626,74.418,1,0
PRD-014,Line Gamma,17.727,49.017,13.935,82.285,4.964,66.067,2,0
PRD-009,Line Gamma,28.123,29.998,12.444,78.129,6.136,72.124,2,0
PRD-014,Line Beta,57.439,56.086,5.633,61.998,3.821,29.888,1,0
PRD-012,Line Beta,28.018,46.779,13.991,39.7,0.797,30.62,1,1
PRD-004,Line Alpha,52.861,88.925,13.409,90.797,3.86,60.632,3,1
PRD-002,Line Beta,15.715,30.578,6.895,88.207,3.56,47.461,2,0
PRD-001,Line Gamma,23.771,70.962,8.715,66.662,5.466,38.018,2,0
PRD-002,Line Alpha,30.514,76.784,14.188,92.27,0.55,56.868,1,1
PRD-007,Line Alpha,23.523,15.468,6.525,55.874,6.765,73.189,2,0
PRD-017,Line Gamma,33.742,91.143,6.412,54.791,6.003,32.094,3,0
PRD-008,Line Alpha,40.725,70.181,15.249,61.004,2.241,78.761,2,0
PRD-017,Line Alpha,26.114,47.021,3.1,78.827,3.006,57.181,3,1
PRD-017,Line Gamma,48.096,29.83,10.998,81.876,6.467,82.474,2,0
PRD-016,Line Beta,37.286,45.626,2.42,36.442,0.599,67.444,1,0
PRD-001,Line Gamma,17.082,91.924,5.382,92.182,2.53,63.057,1,1
PRD-012,Line Alpha,25.054,83.352,2.463,24.272,0.704,45.679,1,0
PRD-004,Line Alpha,33.065,115.302,6.209,28.31,4.863,55.419,3,0
PRD-016,Line Alpha,35.609,18.622,2.863,49.268,1.706,37.322,1,0
PRD-002,Line Beta,23.034,96.278,5.901,77.349,4.303,22.985,1,0
PRD-010,Line Gamma,17.355,84.186,4.525,63.072,6.185,37.713,2,1
PRD-002,Line Gamma,27.547,117.969,10.558,37.2,6.191,81.488,2,0
PRD-003,Line Gamma,23.651,45.195,16.676,76.398,4.138,25.864,1,1
PRD-002,Line Gamma,22.298,118.503,17.495,60.611,4.975,23.865,1,0
PRD-015,Line Alpha,57.725,94.218,14.319,78.635,1.103,30.794,1,0
PRD-019,Line Alpha,31.933,102.587,4.494,35.532,6.639,86.799,3,0
PRD-009,Line Alpha,41.28,70.827,4.062,73.194,6.179,74.79,3,0
PRD-006,Line Beta,25.599,104.329,15.401,42.002,4.479,62.024,1,0
PRD-006,Line Beta,53.027,69.233,2.429,78.402,5.766,76.342,2,1
PRD-019,Line Gamma,51.314,87.882,7.886,30.808,1.524,89.849,2,0
PRD-008,Line Beta,18.368,43.472,15.776,55.774,2.407,56.825,2,0
PRD-003,Line Gamma,13.207,65.429,5.833,74.375,5.922,64.889,2,0
PRD-009,Line Alpha,14.094,53.506,17.265,57.739,6.699,56.17,1,0
PRD-012,Line Beta,21.228,105.534,16.961,56.016,1.25,53.402,2,0
PRD-020,Line Alpha,18.013,109.557,15.393,31.581,4.482,30.03,3,0
PRD-014,Line Alpha,27.508,85.17,9.269,71.323,3.707,29.203,2,0
PRD-020,Line Beta,21.017,102.077,5.458,90.352,1.576,71.604,2,0
PRD-014,Line Alpha,40.117,44.213,9.281,80.979,1.561,83.749,3,0
PRD-019,Line Beta,34.725,32.888,4.068,62.707,6.218,39.837,3,0
PRD-003,Line Beta,33.829,83.823,15.219,81.828,3.414,31.358,1,0
PRD-003,Line Beta,31.52,42.581,15.94,60.501,0.656,22.062,3,0
PRD-018,Line Gamma,57.97,43.993,4.534,69.135,6.977,40.116,1,0
PRD-012,Line Beta,29.064,24.334,3.648,49.799,3.378,62.225,1,0
PRD-014,Line Gamma,38.094,35.817,8.955,28.286,3.58,80.183,1,0
PRD-016,Line Alpha,25.926,71.81,13.372,62.631,1.057,84.75,2,0
PRD-011,Line Alpha,24.386,109.03,8.679,21.35,4.972,85.866,2,0
PRD-020,Line Alpha,22.189,111.622,11.064,25.377,4.573,41.222,3,0
PRD-015,Line Alpha,26.232,50.437,17.679,40.686,5.8,32.279,1,0
PRD-010,Line Gamma,55.615,118.493,9.61,73.168,2.879,69.547,1,0
PRD-017,Line Beta,37.91,59.086,3.334,77.736,6.118,71.859,2,1
PRD-020,Line Alpha,20.568,88.153,8.38,68.136,5.57,29.274,3,0
PRD-018,Line Gamma,52.093,27.952,3.196,29.741,4.765,62.125,3,0
PRD-019,Line Alpha,22.044,21.025,15.744,38.203,6.609,34.009,1,0
PRD-011,Line Gamma,15.633,58.14,8.173,85.838,1.19,52.687,2,0
PRD-009,Line Alpha,40.229,80.381,4.222,83.224,3.363,75.712,1,1
PRD-018,Line Beta,26.819,71.239,11.914,71.525,3.558,81.812,2,0
PRD-011,Line Alpha,32.991,69.042,12.822,33.332,2.788,70.15,3,0
PRD-008,Line Alpha,21.108,43.57,11.264,78.724,3.788,44.597,2,0
PRD-015,Line Gamma,44.666,65.76,2.985,26.326,4.811,25.323,1,0
PRD-018,Line Gamma,24.718,101.659,16.925,22.258,2.485,74.362,2,0
PRD-018,Line Alpha,48.878,76.101,6.988,60.95,5.082,83.692,1,0
PRD-011,Line Gamma,13.891,86.112,6.735,85.474,5.177,26.006,3,0
PRD-005,Line Beta,17.267,112.586,4.098,40.472,2.466,46.466,2,0
PRD-017,Line Gamma,41.287,20.426,6.005,24.787,0.772,29.819,1,0
PRD-001,Line Alpha,25.605,44.242,16.352,92.795,1.766,47.546,1,1
PRD-005,Line Beta,36.082,111.232,9.523,93.455,1.72,20.021,3,0
PRD-018,Line Alpha,41.072,45.521,10.641,46.64,5.918,27.018,2,0
PRD-004,Line Beta,22.199,83.069,9.484,71.822,4.283,56.144,1,0
PRD-015,Line Gamma,23.144,32.974,10.168,73.995,3.243,34.914,2,0
PRD-013,Line Alpha,45.893,56.618,13.158,56.236,4.271,56.306,1,0
PRD-010,Line Beta,33.458,118.424,16.582,56.341,5.242,32.606,3,0
PRD-005,Line Alpha,39.299,20.738,16.608,91.379,6.114,84.306,3,0
PRD-011,Line Gamma,13.955,73.578,9.507,67.705,5.688,82.518,1,0
PRD-020,Line Alpha,47.113,52.508,10.426,36.307,7.007,45.046,2,0
PRD-009,Line Beta,33.393,66.122,15.892,26.949,4.057,75.547,3,0
PRD-010,Line Alpha,48.239,72.403,2.312,21.894,4.062,73.802,2,0
PRD-020,Line Alpha,47.521,77.083,3.697,23.72,4.455,75.012,2,0
PRD-015,Line Beta,23.072,91.934,12.798,36.307,6.187,85.284,2,1
PRD-018,Line Beta,49.977,68.176,9.482,74.266,5.289,89.989,2,0
PRD-019,Line Beta,53.959,77.054,11.877,29.207,4.343,59.456,2,0
PRD-017,Line Alpha,47.899,27.396,14.643,65.208,3.798,88.221,1,0
PRD-009,Line Beta,29.134,112.669,11.871,77.137,3.553,76.639,2,1
PRD-001,Line Beta,44.397,33.221,3.816,74.574,2.728,60.863,3,1
PRD-001,Line Beta,30.992,108.71,16.203,57.882,1.957,37.312,1,0
PRD-018,Line Beta,42.49,17.845,11.952,55.349,1.722,22.459,2,0
PRD-018,Line Gamma,54.605,85.346,6.731,65.026,6.767,40.268,1,0
PRD-004,Line Gamma,20.229,56.675,6.666,81.52,4.23,67.133,2,0
PRD-017,Line Gamma,12.261,25.873,8.541,70.645,3.98,66.793,2,0
PRD-002,Line Beta,32.36,46.346,7.58,80.903,0.71,51.708,2,1
PRD-014,Line Beta,29.635,84.049,5.958,77.707,6.261,46.585,3,0
PRD-001,Line Alpha,28.78,23.872,2.848,91.087,6.905,26.235,1,1
PRD-008,Line Gamma,35.193,74.818,4.557,44.739,6.158,84.575,1,1
PRD-001,Line Beta,46.89,44.999,2.909,58.617,6.898,50.781,2,0
PRD-014,Line Alpha,47.933,83.186,11.438,24.976,2.13,54.383,2,0
PRD-016,Line Gamma,13.504,62.646,10.303,52.748,2.79,68.424,1,1
PRD-009,Line Gamma,21.976,99.597,15.872,50.009,4.562,67.473,2,0
PRD-016,Line Beta,23.584,54.162,2.015,67.835,2.415,20.915,3,0
PRD-007,Line Gamma,45.852,76.418,4.37,44.929,5.043,48.628,3,0
PRD-010,Line Beta,42.867,59.472,4.962,34.548,3.014,64.811,1,0
PRD-017,Line Gamma,51.071,50.481,9.961,74.157,4.818,46.963,1,0
PRD-001,Line Beta,33.54,109.512,17.266,44.546,3.853,38.541,2,0
PRD-005,Line Beta,30.633,85.49,14.505,54.435,4.421,29.209,1,0
PRD-017,Line Gamma,19.831,18.156,3.914,61.186,1.213,45.235,3,0
PRD-004,Line Alpha,43.544,99.838,14.283,24.169,6.083,60.201,3,1
PRD-008,Line Alpha,48.117,52.705,6.726,32.405,3.369,72.12,3,0
PRD-009,Line Beta,51.598,78.998,16.862,42.151,3.735,48.335,3,0
PRD-003,Line Beta,20.384,70.704,9.764,86.628,2.116,52.182,3,0
PRD-003,Line Alpha,23.751,82.713,9.064,76.657,2.57,77.483,2,1
PRD-005,Line Alpha,23.023,114.716,15.527,46.281,5.799,29.679,2,0
PRD-005,Line Beta,33.089,53.1,9.922,79.869,2.138,47.022,3,0
PRD-001,Line Gamma,37.417,16.129,7.686,60.537,5.937,63.428,2,0
PRD-006,Line Alpha,33.299,75.389,16.359,88.144,5.901,47.897,3,1
PRD-006,Line Gamma,38.243,68.24,10.363,78.84,6.137,88.917,2,1
PRD-013,Line Beta,28.415,67.647,3.027,91.398,1.656,58.475,2,1
PRD-016,Line Beta,28.369,94.796,16.273,43.767,4.286,23.972,2,0
PRD-017,Line Beta,41.557,99.141,2.136,93.45,3.667,24.346,1,1
PRD-001,Line Beta,18.186,117.228,14.627,25.185,1.244,79.601,2,0
PRD-018,Line Gamma,20.031,62.526,12.294,83.413,1.63,84.845,1,0
PRD-018,Line Alpha,35.855,99.08,14.352,35.979,6.77,31.037,3,0
PRD-004,Line Alpha,13.853,23.148,8.513,46.735,0.971,47.845,1,0
PRD-012,Line Beta,38.627,64.467,7.309,30.331,4.279,24.359,1,0
PRD-017,Line Gamma,57.646,66.22,7.774,57.79,1.059,61.049,2,0
PRD-016,Line Beta,48.42,109.731,13.366,37.859,6.667,51.045,1,0
